"","V1","V2","V3"
"V1"," 0","-1","-1"
"V2"," 0.001000","-1.000526","-1.000156"
"V3"," 0.002000","-1.001678","-1.000248"
"V4"," 0.003000","-1.003413","-1.000315"
"V5"," 0.004000","-1.005678","-1.000396"
"V6"," 0.005000","-1.008413","-1.000534"
"V7"," 0.006000","-1.011548","-1.000769"
"V8"," 0.007000","-1.015005","-1.001146"
"V9"," 0.008000","-1.018698","-1.001708"
"V10"," 0.009000","-1.022533","-1.002502"
"V11"," 0.010000","-1.026411","-1.003567"
"V12"," 0.011000","-1.030265","-1.004900"
"V13"," 0.012000","-1.034028","-1.006483"
"V14"," 0.013000","-1.037646","-1.008282"
"V15"," 0.014000","-1.041074","-1.010243"
"V16"," 0.015000","-1.044281","-1.012303"
"V17"," 0.016000","-1.047256","-1.014368"
"V18"," 0.017000","-1.049994","-1.016346"
"V19"," 0.018000","-1.052501","-1.018154"
"V20"," 0.019000","-1.054790","-1.019719"
"V21"," 0.020000","-1.056879","-1.020979"
"V22"," 0.021000","-1.058795","-1.021880"
"V23"," 0.022000","-1.060570","-1.022384"
"V24"," 0.023000","-1.062227","-1.022493"
"V25"," 0.024000","-1.063788","-1.022236"
"V26"," 0.025000","-1.065272","-1.021661"
"V27"," 0.026000","-1.066695","-1.020835"
"V28"," 0.027000","-1.068066","-1.019849"
"V29"," 0.028000","-1.069393","-1.018801"
"V30"," 0.029000","-1.070679","-1.017795"
"V31"," 0.030000","-1.071925","-1.016933"
"V32"," 0.031000","-1.073130","-1.016289"
"V33"," 0.032000","-1.074294","-1.015910"
"V34"," 0.033000","-1.075415","-1.015815"
"V35"," 0.034000","-1.076491","-1.015995"
"V36"," 0.035000","-1.077521","-1.016411"
"V37"," 0.036000","-1.078501","-1.016968"
"V38"," 0.037000","-1.079432","-1.017538"
"V39"," 0.038000","-1.080307","-1.017982"
"V40"," 0.039000","-1.081118","-1.018151"
"V41"," 0.040000","-1.081854","-1.017885"
"V42"," 0.041000","-1.082502","-1.017013"
"V43"," 0.042000","-1.083046","-1.015383"
"V44"," 0.043000","-1.083460","-1.012875"
"V45"," 0.044000","-1.083719","-1.009404"
"V46"," 0.045000","-1.083800","-1.004936"
"V47"," 0.0460000","-1.0836861","-0.9994851"
"V48"," 0.0470000","-1.0833646","-0.9931217"
"V49"," 0.0480000","-1.0828268","-0.9859653"
"V50"," 0.0490000","-1.0820751","-0.9781719"
"V51"," 0.0500000","-1.0811318","-0.9699706"
"V52"," 0.0510000","-1.0800325","-0.9616167"
"V53"," 0.0520000","-1.0788250","-0.9533601"
"V54"," 0.0530000","-1.0775698","-0.9454456"
"V55"," 0.0540000","-1.0763399","-0.9381125"
"V56"," 0.0550000","-1.0752208","-0.9315951"
"V57"," 0.0560000","-1.0742975","-0.9260947"
"V58"," 0.0570000","-1.0736594","-0.9217337"
"V59"," 0.0580000","-1.0733928","-0.9185874"
"V60"," 0.059000","-1.073561","-0.916679"
"V61"," 0.0600000","-1.0742024","-0.9159792"
"V62"," 0.0610000","-1.0753338","-0.9164067"
"V63"," 0.0620000","-1.0769476","-0.9178278"
"V64"," 0.0630000","-1.0790135","-0.9200677"
"V65"," 0.0640000","-1.0814595","-0.9229453"
"V66"," 0.065000","-1.084168","-0.926244"
"V67"," 0.0660000","-1.0870102","-0.9297679"
"V68"," 0.0670000","-1.0898484","-0.9333463"
"V69"," 0.0680000","-1.0925356","-0.9368344"
"V70"," 0.069000","-1.094916","-0.940113"
"V71"," 0.0700000","-1.0968252","-0.9430883"
"V72"," 0.0710000","-1.0981348","-0.9457099"
"V73"," 0.0720000","-1.0987415","-0.9479954"
"V74"," 0.0730000","-1.0985764","-0.9499853"
"V75"," 0.0740000","-1.0976140","-0.9517366"
"V76"," 0.0750000","-1.0958716","-0.9533222"
"V77"," 0.076000","-1.093410","-0.954831"
"V78"," 0.0770000","-1.0903312","-0.9563684"
"V79"," 0.0780000","-1.0867637","-0.9580311"
"V80"," 0.0790000","-1.0828840","-0.9598796"
"V81"," 0.0800000","-1.0788917","-0.9619565"
"V82"," 0.0810000","-1.0749704","-0.9642767"
"V83"," 0.0820000","-1.0712884","-0.9668267"
"V84"," 0.0830000","-1.0679983","-0.9695652"
"V85"," 0.0840000","-1.0652368","-0.9724228"
"V86"," 0.0850000","-1.0631218","-0.9753077"
"V87"," 0.0860000","-1.0617047","-0.9781279"
"V88"," 0.0870000","-1.0609750","-0.9807703"
"V89"," 0.0880000","-1.0608898","-0.9831391"
"V90"," 0.0890000","-1.0613742","-0.9851597"
"V91"," 0.0900000","-1.0623211","-0.9867793"
"V92"," 0.0910000","-1.0635921","-0.9879662"
"V93"," 0.0920000","-1.0650163","-0.9887107"
"V94"," 0.0930000","-1.0664240","-0.9890266"
"V95"," 0.094000","-1.067662","-0.988976"
"V96"," 0.0950000","-1.0685865","-0.9886465"
"V97"," 0.0960000","-1.0690860","-0.9881372"
"V98"," 0.0970000","-1.0690851","-0.9875588"
"V99"," 0.0980000","-1.0685421","-0.9870337"
"V100"," 0.0990000","-1.0674497","-0.9866959"
"V101"," 0.1000000","-1.0658315","-0.9866864"
"V102"," 0.1010000","-1.0637392","-0.9871213"
"V103"," 0.1020000","-1.0612702","-0.9881085"
"V104"," 0.1030000","-1.0585207","-0.9897325"
"V105"," 0.1040000","-1.0555815","-0.9920504"
"V106"," 0.1050000","-1.0525375","-0.9950925"
"V107"," 0.106000","-1.049468","-0.998862"
"V108"," 0.107000","-1.046445","-1.003335"
"V109"," 0.108000","-1.043529","-1.008465"
"V110"," 0.109000","-1.040724","-1.014174"
"V111"," 0.110000","-1.038023","-1.020362"
"V112"," 0.111000","-1.035410","-1.026918"
"V113"," 0.112000","-1.032865","-1.033722"
"V114"," 0.113000","-1.030365","-1.040640"
"V115"," 0.114000","-1.027881","-1.047531"
"V116"," 0.115000","-1.025381","-1.054243"
"V117"," 0.116000","-1.022870","-1.060637"
"V118"," 0.117000","-1.020386","-1.066562"
"V119"," 0.118000","-1.017984","-1.071886"
"V120"," 0.119000","-1.015743","-1.076494"
"V121"," 0.120000","-1.013758","-1.080292"
"V122"," 0.121000","-1.012144","-1.083206"
"V123"," 0.122000","-1.011037","-1.085179"
"V124"," 0.123000","-1.010571","-1.086183"
"V125"," 0.124000","-1.010859","-1.086231"
"V126"," 0.125000","-1.012004","-1.085373"
"V127"," 0.126000","-1.014067","-1.083683"
"V128"," 0.127000","-1.017062","-1.081261"
"V129"," 0.128000","-1.020962","-1.078235"
"V130"," 0.129000","-1.025695","-1.074756"
"V131"," 0.130000","-1.031144","-1.071003"
"V132"," 0.131000","-1.037165","-1.067145"
"V133"," 0.132000","-1.043534","-1.063373"
"V134"," 0.133000","-1.050022","-1.059864"
"V135"," 0.134000","-1.056408","-1.056769"
"V136"," 0.135000","-1.062479","-1.054213"
"V137"," 0.136000","-1.068033","-1.052291"
"V138"," 0.137000","-1.072877","-1.051076"
"V139"," 0.13800","-1.07684","-1.05061"
"V140"," 0.139000","-1.079831","-1.050876"
"V141"," 0.140000","-1.081812","-1.051810"
"V142"," 0.141000","-1.082784","-1.053326"
"V143"," 0.142000","-1.082791","-1.055318"
"V144"," 0.143000","-1.081914","-1.057662"
"V145"," 0.144000","-1.080279","-1.060211"
"V146"," 0.145000","-1.078047","-1.062800"
"V147"," 0.146000","-1.075379","-1.065282"
"V148"," 0.147000","-1.072444","-1.067532"
"V149"," 0.148000","-1.069402","-1.069440"
"V150"," 0.149000","-1.066384","-1.070932"
"V151"," 0.150000","-1.063491","-1.071962"
"V152"," 0.151000","-1.060795","-1.072518"
"V153"," 0.152000","-1.058340","-1.072619"
"V154"," 0.153000","-1.056140","-1.072312"
"V155"," 0.154000","-1.054179","-1.071660"
"V156"," 0.155000","-1.052395","-1.070762"
"V157"," 0.156000","-1.050720","-1.069713"
"V158"," 0.157000","-1.049086","-1.068604"
"V159"," 0.158000","-1.047422","-1.067517"
"V160"," 0.159000","-1.045658","-1.066530"
"V161"," 0.160000","-1.043719","-1.065714"
"V162"," 0.161000","-1.041540","-1.065128"
"V163"," 0.162000","-1.039087","-1.064794"
"V164"," 0.163000","-1.036337","-1.064720"
"V165"," 0.164000","-1.033276","-1.064901"
"V166"," 0.165000","-1.029896","-1.065326"
"V167"," 0.166000","-1.026199","-1.065975"
"V168"," 0.167000","-1.022192","-1.066816"
"V169"," 0.168000","-1.017894","-1.067812"
"V170"," 0.169000","-1.013317","-1.068933"
"V171"," 0.170000","-1.008466","-1.070163"
"V172"," 0.171000","-1.003348","-1.071490"
"V173"," 0.1720000","-0.9979766","-1.0729048"
"V174"," 0.1730000","-0.9923708","-1.0744052"
"V175"," 0.1740000","-0.9865545","-1.0759931"
"V176"," 0.1750000","-0.9805576","-1.0776754"
"V177"," 0.1760000","-0.9744168","-1.0794598"
"V178"," 0.1770000","-0.9681972","-1.0813405"
"V179"," 0.1780000","-0.9619859","-1.0833046"
"V180"," 0.1790000","-0.9558794","-1.0853291"
"V181"," 0.1800000","-0.9499836","-1.0873812"
"V182"," 0.1810000","-0.9444135","-1.0894178"
"V183"," 0.1820000","-0.9392935","-1.0913859"
"V184"," 0.1830000","-0.9347569","-1.0932223"
"V185"," 0.1840000","-0.9309189","-1.0948668"
"V186"," 0.1850000","-0.9278754","-1.0962561"
"V187"," 0.1860000","-0.9256996","-1.0973323"
"V188"," 0.1870000","-0.9244284","-1.0980532"
"V189"," 0.1880000","-0.9240618","-1.0983918"
"V190"," 0.1890000","-0.9245632","-1.0983366"
"V191"," 0.1900000","-0.9258593","-1.0978914"
"V192"," 0.1910000","-0.9278451","-1.0970747"
"V193"," 0.1920000","-0.9303955","-1.0959231"
"V194"," 0.1930000","-0.9333369","-1.0945013"
"V195"," 0.1940000","-0.9365048","-1.0928782"
"V196"," 0.1950000","-0.9397521","-1.0911247"
"V197"," 0.1960000","-0.9429486","-1.0893135"
"V198"," 0.1970000","-0.9459818","-1.0875196"
"V199"," 0.198000","-0.948756","-1.085819"
"V200"," 0.1990000","-0.9512006","-1.0842822"
"V201"," 0.2000000","-0.9533184","-1.0829521"
"V202"," 0.2010000","-0.9551508","-1.0818605"
"V203"," 0.2020000","-0.9567545","-1.0810219"
"V204"," 0.2030000","-0.9582011","-1.0804336"
"V205"," 0.2040000","-0.9595773","-1.0800761"
"V206"," 0.2050000","-0.9609849","-1.0799127"
"V207"," 0.2060000","-0.9625382","-1.0798907"
"V208"," 0.2070000","-0.9643156","-1.0799533"
"V209"," 0.208000","-0.966359","-1.080031"
"V210"," 0.2090000","-0.9686809","-1.0800546"
"V211"," 0.2100000","-0.9712588","-1.0799559"
"V212"," 0.2110000","-0.9740348","-1.0796713"
"V213"," 0.2120000","-0.9769158","-1.0791397"
"V214"," 0.2130000","-0.9797737","-1.0783035"
"V215"," 0.2140000","-0.9824602","-1.0771117"
"V216"," 0.2150000","-0.9848338","-1.0755256"
"V217"," 0.2160000","-0.9867356","-1.0735118"
"V218"," 0.2170000","-0.9880456","-1.0710548"
"V219"," 0.2180000","-0.9886864","-1.0681586"
"V220"," 0.2190000","-0.9886228","-1.0648458"
"V221"," 0.2200000","-0.9878616","-1.0611584"
"V222"," 0.2210000","-0.9864519","-1.0571571"
"V223"," 0.2220000","-0.9844761","-1.0529209"
"V224"," 0.2230000","-0.9821048","-1.0485681"
"V225"," 0.2240000","-0.9795362","-1.0442358"
"V226"," 0.2250000","-0.9769607","-1.0400681"
"V227"," 0.2260000","-0.9745604","-1.0362164"
"V228"," 0.2270000","-0.9725097","-1.0328393"
"V229"," 0.2280000","-0.9709749","-1.0301028"
"V230"," 0.2290000","-0.9701092","-1.0281739"
"V231"," 0.2300000","-0.9699858","-1.0271853"
"V232"," 0.231000","-0.970603","-1.027261"
"V233"," 0.2320000","-0.9719156","-1.0284827"
"V234"," 0.2330000","-0.9738342","-1.0308882"
"V235"," 0.2340000","-0.9762252","-1.0344671"
"V236"," 0.2350000","-0.9789108","-1.0391629"
"V237"," 0.2360000","-0.9816693","-1.0448725"
"V238"," 0.2370000","-0.9842725","-1.0514588"
"V239"," 0.2380000","-0.9865141","-1.0587124"
"V240"," 0.2390000","-0.9881926","-1.0663776"
"V241"," 0.2400000","-0.9891594","-1.0742052"
"V242"," 0.2410000","-0.9893189","-1.0819517"
"V243"," 0.2420000","-0.9886286","-1.0893804"
"V244"," 0.243000","-0.987099","-1.096261"
"V245"," 0.2440000","-0.9847912","-1.1023702"
"V246"," 0.2450000","-0.9818051","-1.1075562"
"V247"," 0.2460000","-0.9783281","-1.1117485"
"V248"," 0.2470000","-0.9745569","-1.1149279"
"V249"," 0.2480000","-0.9706781","-1.1171291"
"V250"," 0.2490000","-0.9668684","-1.1184408"
"V251"," 0.2500000","-0.9632945","-1.1190053"
"V252"," 0.2510000","-0.9601131","-1.1190189"
"V253"," 0.2520000","-0.9574625","-1.1187099"
"V254"," 0.2530000","-0.9553983","-1.1182914"
"V255"," 0.25400","-0.95392","-1.11800"
"V256"," 0.2550000","-0.9529971","-1.1180270"
"V257"," 0.2560000","-0.9525694","-1.1185089"
"V258"," 0.2570000","-0.9525463","-1.1195324"
"V259"," 0.2580000","-0.9528078","-1.1211318"
"V260"," 0.2590000","-0.9532041","-1.1232900"
"V261"," 0.260000","-0.953597","-1.125945"
"V262"," 0.2610000","-0.9538714","-1.1289208"
"V263"," 0.2620000","-0.9539279","-1.1320080"
"V264"," 0.2630000","-0.9537004","-1.1349977"
"V265"," 0.2640000","-0.9531556","-1.1376833"
"V266"," 0.2650000","-0.9522932","-1.1398606"
"V267"," 0.2660000","-0.9511457","-1.1413268"
"V268"," 0.2670000","-0.9497733","-1.1418904"
"V269"," 0.2680000","-0.9482483","-1.1414592"
"V270"," 0.2690000","-0.9466753","-1.1400203"
"V271"," 0.2700000","-0.9451464","-1.1376162"
"V272"," 0.2710000","-0.9437367","-1.1343469"
"V273"," 0.2720000","-0.9425043","-1.1303698"
"V274"," 0.27300","-0.94149","-1.12590"
"V275"," 0.2740000","-0.9407177","-1.1212086"
"V276"," 0.2750000","-0.9401938","-1.1165785"
"V277"," 0.2760000","-0.9398764","-1.1122821"
"V278"," 0.2770000","-0.9397022","-1.1085929"
"V279"," 0.2780000","-0.9396094","-1.1057263"
"V280"," 0.2790000","-0.9395377","-1.1038400"
"V281"," 0.2800000","-0.9394282","-1.1030335"
"V282"," 0.2810000","-0.9392234","-1.1033488"
"V283"," 0.2820000","-0.9388684","-1.1047720"
"V284"," 0.2830000","-0.9383377","-1.1072305"
"V285"," 0.2840000","-0.9376476","-1.1105453"
"V286"," 0.2850000","-0.9368292","-1.1145150"
"V287"," 0.2860000","-0.9359278","-1.1189321"
"V288"," 0.2870000","-0.9350025","-1.1235832"
"V289"," 0.2880000","-0.9341261","-1.1282488"
"V290"," 0.2890000","-0.9333854","-1.1327033"
"V291"," 0.2900000","-0.9328696","-1.1367331"
"V292"," 0.2910000","-0.9326396","-1.1402084"
"V293"," 0.2920000","-0.9327456","-1.1430429"
"V294"," 0.2930000","-0.9332115","-1.1451912"
"V295"," 0.2940000","-0.9340334","-1.1466500"
"V296"," 0.2950000","-0.9351804","-1.1474583"
"V297"," 0.2960000","-0.9365938","-1.1476964"
"V298"," 0.2970000","-0.9381887","-1.1474859"
"V299"," 0.2980000","-0.9398725","-1.1469478"
"V300"," 0.299000","-0.941523","-1.146214"
"V301"," 0.3000000","-0.9430192","-1.1454090"
"V302"," 0.3010000","-0.9442574","-1.1446359"
"V303"," 0.3020000","-0.9451504","-1.1439736"
"V304"," 0.303000","-0.945628","-1.143478"
"V305"," 0.3040000","-0.9456369","-1.1431813"
"V306"," 0.3050000","-0.9451415","-1.1430962"
"V307"," 0.3060000","-0.9441488","-1.1432094"
"V308"," 0.3070000","-0.9427045","-1.1434777"
"V309"," 0.308000","-0.940868","-1.143859"
"V310"," 0.3090000","-0.9387114","-1.1443124"
"V311"," 0.3100000","-0.9363199","-1.1448010"
"V312"," 0.3110000","-0.9337913","-1.1452892"
"V313"," 0.3120000","-0.9312363","-1.1457440"
"V314"," 0.3130000","-0.9287598","-1.1461421"
"V315"," 0.3140000","-0.9264459","-1.1464875"
"V316"," 0.3150000","-0.9243704","-1.1467935"
"V317"," 0.316000","-0.922593","-1.147079"
"V318"," 0.3170000","-0.9211578","-1.1473674"
"V319"," 0.318000","-0.920093","-1.147689"
"V320"," 0.3190000","-0.9194109","-1.1480778"
"V321"," 0.3200000","-0.9191092","-1.1485735"
"V322"," 0.3210000","-0.9191802","-1.1492062"
"V323"," 0.3220000","-0.9196071","-1.1499969"
"V324"," 0.3230000","-0.9203702","-1.1509636"
"V325"," 0.3240000","-0.9214483","-1.1521211"
"V326"," 0.325000","-0.922819","-1.153481"
"V327"," 0.3260000","-0.9244583","-1.1550512"
"V328"," 0.3270000","-0.9263411","-1.1568374"
"V329"," 0.328000","-0.928439","-1.158843"
"V330"," 0.3290000","-0.9307195","-1.1610863"
"V331"," 0.3300000","-0.9331444","-1.1635912"
"V332"," 0.3310000","-0.9356675","-1.1663799"
"V333"," 0.3320000","-0.9382341","-1.1694730"
"V334"," 0.3330000","-0.9407813","-1.1728887"
"V335"," 0.3340000","-0.9432381","-1.1766435"
"V336"," 0.3350000","-0.9455261","-1.1807512"
"V337"," 0.3360000","-0.9475697","-1.1852041"
"V338"," 0.3370000","-0.9492805","-1.1899654"
"V339"," 0.3380000","-0.9505804","-1.1949813"
"V340"," 0.3390000","-0.9514069","-1.2001811"
"V341"," 0.3400000","-0.9517138","-1.2054770"
"V342"," 0.3410000","-0.9514706","-1.2107645"
"V343"," 0.3420000","-0.9506628","-1.2159217"
"V344"," 0.3430000","-0.9492925","-1.2208225"
"V345"," 0.3440000","-0.9473982","-1.2253567"
"V346"," 0.3450000","-0.9450472","-1.2294138"
"V347"," 0.3460000","-0.9423179","-1.2329162"
"V348"," 0.3470000","-0.9392996","-1.2358201"
"V349"," 0.3480000","-0.9360924","-1.2381159"
"V350"," 0.3490000","-0.9328074","-1.2398280"
"V351"," 0.3500000","-0.9295657","-1.2410142"
"V352"," 0.3510000","-0.9264755","-1.2417568"
"V353"," 0.3520000","-0.9236311","-1.2422056"
"V354"," 0.3530000","-0.9211131","-1.2425243"
"V355"," 0.3540000","-0.9189804","-1.2428682"
"V356"," 0.3550000","-0.9172706","-1.2433842"
"V357"," 0.3560000","-0.9159994","-1.2442107"
"V358"," 0.3570000","-0.9151611","-1.2454780"
"V359"," 0.3580000","-0.9147317","-1.2473006"
"V360"," 0.3590000","-0.9146718","-1.2497176"
"V361"," 0.3600000","-0.9149195","-1.2527113"
"V362"," 0.3610000","-0.9154132","-1.2562262"
"V363"," 0.3620000","-0.9160925","-1.2601691"
"V364"," 0.363000","-0.916899","-1.264409"
"V365"," 0.3640000","-0.9177757","-1.2687759"
"V366"," 0.3650000","-0.9186672","-1.2730639"
"V367"," 0.3660000","-0.9195281","-1.2770744"
"V368"," 0.3670000","-0.9203329","-1.2806148"
"V369"," 0.3680000","-0.9210649","-1.2835084"
"V370"," 0.3690000","-0.9217148","-1.2856246"
"V371"," 0.3700000","-0.9222809","-1.2868792"
"V372"," 0.371000","-0.922769","-1.287234"
"V373"," 0.3720000","-0.9231927","-1.2866958"
"V374"," 0.3730000","-0.9235714","-1.2853152"
"V375"," 0.374000","-0.923921","-1.283187"
"V376"," 0.3750000","-0.9242584","-1.2804771"
"V377"," 0.376000","-0.924598","-1.277357"
"V378"," 0.3770000","-0.9249504","-1.2739934"
"V379"," 0.3780000","-0.9253229","-1.2705523"
"V380"," 0.3790000","-0.9257192","-1.2671959"
"V381"," 0.3800000","-0.9261394","-1.2640836"
"V382"," 0.381000","-0.926580","-1.261352"
"V383"," 0.3820000","-0.9270346","-1.2590646"
"V384"," 0.3830000","-0.9274937","-1.2572506"
"V385"," 0.3840000","-0.9279453","-1.2559087"
"V386"," 0.3850000","-0.9283746","-1.2550071"
"V387"," 0.3860000","-0.9287643","-1.2544842"
"V388"," 0.3870000","-0.9290945","-1.2542482"
"V389"," 0.3880000","-0.9293428","-1.2541813"
"V390"," 0.3890000","-0.9294848","-1.2541861"
"V391"," 0.3900000","-0.9294898","-1.2541643"
"V392"," 0.3910000","-0.9293266","-1.2540419"
"V393"," 0.3920000","-0.9289645","-1.2537781"
"V394"," 0.3930000","-0.9283739","-1.2533651"
"V395"," 0.3940000","-0.9275254","-1.2528284"
"V396"," 0.3950000","-0.9263908","-1.2522263"
"V397"," 0.3960000","-0.9249463","-1.2516402"
"V398"," 0.3970000","-0.9231803","-1.2511906"
"V399"," 0.398000","-0.921089","-1.251027"
"V400"," 0.3990000","-0.9186806","-1.2512865"
"V401"," 0.400000","-0.915976","-1.252098"
"V402"," 0.4010000","-0.9130081","-1.2535768"
"V403"," 0.4020000","-0.9098221","-1.2558290"
"V404"," 0.4030000","-0.9064749","-1.2589474"
"V405"," 0.4040000","-0.9030269","-1.2629779"
"V406"," 0.4050000","-0.8995528","-1.2679147"
"V407"," 0.4060000","-0.8961256","-1.2737153"
"V408"," 0.4070000","-0.8928117","-1.2802983"
"V409"," 0.4080000","-0.8896704","-1.2875430"
"V410"," 0.4090000","-0.8867545","-1.2952899"
"V411"," 0.4100000","-0.8841098","-1.3033402"
"V412"," 0.411000","-0.881774","-1.311471"
"V413"," 0.4120000","-0.8797629","-1.3194503"
"V414"," 0.4130000","-0.8780769","-1.3270148"
"V415"," 0.4140000","-0.8767082","-1.3339268"
"V416"," 0.4150000","-0.8756406","-1.3399743"
"V417"," 0.416000","-0.874850","-1.344971"
"V418"," 0.4170000","-0.8743044","-1.3487567"
"V419"," 0.4180000","-0.8739638","-1.3511972"
"V420"," 0.4190000","-0.8737919","-1.3522168"
"V421"," 0.4200000","-0.8737582","-1.3518117"
"V422"," 0.4210000","-0.8738361","-1.3500287"
"V423"," 0.4220000","-0.8740051","-1.3469677"
"V424"," 0.4230000","-0.8742509","-1.3427813"
"V425"," 0.4240000","-0.8745657","-1.3376750"
"V426"," 0.4250000","-0.8749477","-1.3319067"
"V427"," 0.4260000","-0.8753993","-1.3257696"
"V428"," 0.4270000","-0.8759212","-1.3195720"
"V429"," 0.4280000","-0.8765161","-1.3136692"
"V430"," 0.4290000","-0.8771808","-1.3083839"
"V431"," 0.4300000","-0.8779063","-1.3040011"
"V432"," 0.4310000","-0.8786778","-1.3007684"
"V433"," 0.4320000","-0.8794744","-1.2988958"
"V434"," 0.4330000","-0.8802695","-1.2985561"
"V435"," 0.4340000","-0.8810343","-1.2998492"
"V436"," 0.435000","-0.881731","-1.302751"
"V437"," 0.436000","-0.882322","-1.307172"
"V438"," 0.4370000","-0.8827753","-1.3129640"
"V439"," 0.4380000","-0.8830648","-1.3199203"
"V440"," 0.4390000","-0.8831701","-1.3277773"
"V441"," 0.4400000","-0.8830764","-1.3362139"
"V442"," 0.4410000","-0.8827743","-1.3448695"
"V443"," 0.4420000","-0.8822677","-1.3534209"
"V444"," 0.4430000","-0.8815752","-1.3615251"
"V445"," 0.4440000","-0.8807165","-1.3688967"
"V446"," 0.4450000","-0.8797115","-1.3753169"
"V447"," 0.4460000","-0.8785805","-1.3806333"
"V448"," 0.4470000","-0.8773442","-1.3847599"
"V449"," 0.4480000","-0.8760235","-1.3876772"
"V450"," 0.4490000","-0.8746337","-1.3894220"
"V451"," 0.4500000","-0.8731711","-1.3901579"
"V452"," 0.4510000","-0.8716247","-1.3901001"
"V453"," 0.4520000","-0.8699791","-1.3894689"
"V454"," 0.4530000","-0.8682138","-1.3884898"
"V455"," 0.4540000","-0.8663041","-1.3873929"
"V456"," 0.4550000","-0.8642202","-1.3864136"
"V457"," 0.4560000","-0.8619306","-1.3857832"
"V458"," 0.4570000","-0.8594188","-1.3856356"
"V459"," 0.458000","-0.856676","-1.386027"
"V460"," 0.4590000","-0.8537087","-1.3869642"
"V461"," 0.4600000","-0.8505394","-1.3884064"
"V462"," 0.4610000","-0.8472075","-1.3902615"
"V463"," 0.4620000","-0.8437686","-1.3923888"
"V464"," 0.4630000","-0.8402947","-1.3945978"
"V465"," 0.4640000","-0.8368626","-1.3967017"
"V466"," 0.4650000","-0.8335649","-1.3985393"
"V467"," 0.4660000","-0.8304969","-1.3999677"
"V468"," 0.4670000","-0.8277381","-1.4009039"
"V469"," 0.4680000","-0.8253519","-1.4013252"
"V470"," 0.4690000","-0.8233858","-1.4012686"
"V471"," 0.4700000","-0.8218716","-1.4008313"
"V472"," 0.4710000","-0.8208253","-1.4001619"
"V473"," 0.4720000","-0.8202333","-1.3994406"
"V474"," 0.4730000","-0.8200409","-1.3989328"
"V475"," 0.4740000","-0.8201844","-1.3988782"
"V476"," 0.4750000","-0.8205941","-1.3994746"
"V477"," 0.4760000","-0.8211944","-1.4008785"
"V478"," 0.4770000","-0.8219036","-1.4032044"
"V479"," 0.4780000","-0.8226342","-1.4065256"
"V480"," 0.4790000","-0.8233084","-1.4108592"
"V481"," 0.4800000","-0.8238842","-1.4160697"
"V482"," 0.4810000","-0.8243378","-1.4219430"
"V483"," 0.4820000","-0.8246693","-1.4282362"
"V484"," 0.4830000","-0.8249034","-1.4346774"
"V485"," 0.4840000","-0.8250885","-1.4409662"
"V486"," 0.4850000","-0.8252976","-1.4467732"
"V487"," 0.4860000","-0.8256234","-1.4517510"
"V488"," 0.4870000","-0.8261533","-1.4556546"
"V489"," 0.4880000","-0.8269933","-1.4583097"
"V490"," 0.4890000","-0.8282287","-1.4596266"
"V491"," 0.4900000","-0.8299158","-1.4596124"
"V492"," 0.4910000","-0.8320819","-1.4583709"
"V493"," 0.4920000","-0.8347254","-1.4561023"
"V494"," 0.4930000","-0.8378159","-1.4531028"
"V495"," 0.4940000","-0.8412964","-1.4497109"
"V496"," 0.4950000","-0.8450473","-1.4463182"
"V497"," 0.4960000","-0.8489133","-1.4433541"
"V498"," 0.4970000","-0.8527341","-1.4411749"
"V499"," 0.4980000","-0.8563449","-1.4400637"
"V500"," 0.499000","-0.859576","-1.440230"
